1	longitude	latitude	housename	housenumber	street	city	postcode	name	name_cy	is_in	place	alt_name	open_hours	phone	shop	url
1732	-4.6592579	52.0785381		5	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1733	-4.6593575	52.078585		6	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1734	-4.6594413	52.0785934		7	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1735	-4.6596022	52.0785858		8	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1736	-4.6596962	52.078595		9	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1737	-4.6597887	52.078596		10	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1738	-4.660542	52.0780536		4	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1739	-4.6605531	52.0779993		5	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1740	-4.6606324	52.0782211		1-3	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1741	-4.6605779	52.0779318		6	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1742	-4.6605913	52.0778789		7	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1743	-4.6600875	52.0780689		37	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1744	-4.6600999	52.0780128		36	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1745	-4.6601113	52.0779622		35	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1746	-4.660145	52.0778775		34	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1747	-4.6601696	52.0778259		33	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1748	-4.6601782	52.077695		32	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1749	-4.6608029	52.077499		15	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1750	-4.6608278	52.0774477		16	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1751	-4.660772	52.0775595		14	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1752	-4.6607447	52.077618		12	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1753	-4.6606634	52.0777958		9	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1754	-4.6606952	52.0777619		8	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1755	-4.6606853	52.0777267		11	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1756	-4.6607234	52.0776901		10	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1757	-4.6603806	52.0774518		17	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1758	-4.6602768	52.0774363		18	Awel yr Afon	Cardigan / Aberteifi	SA43 3AQ									
1759	-4.6601231	52.0785952		20	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1760	-4.6604209	52.078581		21	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1761	-4.6604001	52.0787783		18	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1762	-4.6604034	52.0787216		19	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1763	-4.6596707	52.0777908										Pentop Playground				
1764	-4.6629649	52.0784987	Parc Y Pys			Cardigan / Aberteifi	SA43 3DP									
1765	-4.6669476	52.0766715	Parc-Yr-Eithin			Cardigan / Aberteifi	SA43 3DP									
1766	-4.6662723	52.0765887						Parc-Yr-Eithin Farm								
1767	-4.6519828	52.0855765		16-40	Bro Teifi	Cardigan / Aberteifi	SA43 1DS									
1768	-4.6585384	52.0782286		43	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1769	-4.6586191	52.0782006		42	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1770	-4.6588206	52.0781525		41	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1771	-4.658918	52.0781617		40	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1772	-4.659032	52.0781754		39	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1773	-4.6591304	52.078177		38	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1774	-4.6592146	52.0781869		37	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1775	-4.6590625	52.0779665		36	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1776	-4.6590758	52.077913		35	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1777	-4.658835	52.0778322						Ardal Chwarae Golwg-y-Castell Play Area	Ardal Chwarae Golwg-y-Castell							
1778	-4.6587473	52.0777438		46	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1779	-4.658699	52.0776971		48	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1780	-4.6586329	52.0776463		50	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1781	-4.6586018	52.0775982		52	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1782	-4.6585559	52.0775518		53	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1783	-4.6585804	52.0779156		64	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1784	-4.6586567	52.0778853		65	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1785	-4.6583561	52.0779444		62	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1786	-4.6584478	52.0779296		63	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1787	-4.6581876	52.0777414		61	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1788	-4.658168	52.0776925		60	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1789	-4.6581483	52.0776398		59	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1790	-4.6579226	52.0774251		"1, Pentop"	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1791	-4.6579704	52.0774127		"2, Pentop"	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1792	-4.6580201	52.0774013		"3, Pentop"	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1793	-4.6580694	52.0773887		"4, Pentop"	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1794	-4.6581245	52.0773752		"5, Pentop"	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1795	-4.6581809	52.0773615		"6, Pentop"	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1796	-4.6582991	52.0773694		58	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1797	-4.6583842	52.0773605		57	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1798	-4.6584598	52.0773424		56	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1799	-4.6589722	52.0774629		47	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1800	-4.6589434	52.0774087		49	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1801	-4.6589005	52.0773622		51	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1802	-4.6590297	52.0775552		"54, 55"	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1803	-4.6595422	52.0778911		33	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1804	-4.6594844	52.0778273		34	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1805	-4.6596199	52.0780746		31	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1806	-4.6596362	52.0780216		32	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1807	-4.6596377	52.0781746		30	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1808	-4.6596263	52.0782258		29	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1809	-4.6596241	52.0782763		28	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1810	-4.572888	52.4700574						Cardigan Bay	Bae Ceredigion							
1811	-4.6602223	52.0783135		22	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1812	-4.6601325	52.0783038		23	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1813	-4.6598789	52.0782672		27	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1814	-4.6599346	52.0782717		26	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1815	-4.6599896	52.0782768		24	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1816	-4.6600435	52.0782816		25	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AP									
1817	-4.6600511	52.0788755		14A/B	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1818	-4.6601782	52.0788627		15A/B	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1819	-4.6602915	52.0788648		16A/B	Golwg-y-Castell	Cardigan / Aberteifi	SA43 3AN									
1820	-4.6567541	52.077115	The Bungalow		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1821	-4.6568708	52.0772417	Brynhardd		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1822	-4.6570648	52.0773827	Brynderwen		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1823	-4.6557746	52.0771688	Llys-Yr-Awel		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1824	-4.6560134	52.0771796	The Old Rope House		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1825	-4.6560423	52.0772917	Gelli		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1826	-4.6561484	52.0773006	Cartref		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1827	-4.6562492	52.0774479	Hilston		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1828	-4.6563843	52.0775113	Ceibwr		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1829	-4.6564628	52.0775601	Goginan		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1830	-4.6566424	52.0776738	Awel Y Teifi		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1831	-4.6568334	52.0777325	Haulfryn		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1832	-4.6569828	52.0778451	Kenwyn		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1833	-4.6571249	52.0779034	Llys-Y-Coed		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1834	-4.6572053	52.0779598	Greenfield		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1835	-4.658934	52.0791903	Pen Y Bont		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1836	-4.6598519	52.0795863						Castle Street	Heol y Castell							
1837	-4.6586369	52.0786146						Tenby Road								
1838	-4.65863	52.0788783	Hatfield		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1839	-4.658491	52.0787732	Brynglas		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1840	-4.6583893	52.0786964	Wilmar		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1841	-4.6582782	52.0786162	Rhydygroes		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1842	-4.6581557	52.0785308	Clydfan		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1843	-4.6580232	52.0784635	Trenewydd		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1844	-4.6579342	52.0784187	Bryntirion		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1845	-4.6566162	52.0774181						Tenby Road								
1846	-4.6580604	52.0782648						Tenby Road								
1847	-4.6573368	52.0780217	Far End		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1848	-4.6573752	52.0780919	Y Bryn		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1849	-4.6575324	52.0781366	Hillcroft		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1850	-4.6576359	52.0782092	Arundel		Tenby Road	Cardigan / Aberteifi	SA43 3AH									
1851	-4.6577186	52.0783185	Coed Y Bryn		Tenby Road	Cardigan / Aberteifi	SA43 3AH	Coed Y Bryn B&B						+44 1239 612515		
1852	-4.6736492	52.0790008	Oakleaves		Mwtshwr	St Dogmaels	SA43 3HZ									
1853	-4.67433	52.0795348						Mwtshwr								
1854	-4.6742705	52.07939	Mwtshwr		Mwtshwr	St Dogmaels	SA43 3HZ									
1855	-4.6893575	52.077467	Bryncws Fach			St Dogmaels	SA43 3BQ									
1856	-4.6892521	52.0773776						Bryncws Fach Farm								
1857	-4.6917714	52.0770251	Ysgubor Hen			St Dogmaels	SA43 3BQ									
1858	-4.6915793	52.0771026						Ysgubor Hen Holiday Cottage								https://www.facebook.com/ysguborhen/
1859	-4.6897031	52.075783	Pencnwc			St Dogmaels	SA43 3BQ									
1860	-4.6898977	52.0759742						Pencnwc Farm								
1861	-4.6678978	52.0805806	Dolwen		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3BA									
1862	-4.6685923	52.0813578	Chalon		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3BA	Dragon F1 Powerboats Ltd						+44 1239 613117		
1863	-4.668293	52.0812847	Dyfed		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3BA									
1864	-4.6678514	52.0812256	3		Bryn Onnen	Cardigan / Aberteifi	SA43 3AY									
1865	-4.6677076	52.0811921	El Cielo	2	Bryn Onnen	Cardigan / Aberteifi	SA43 3AY									
1866	-4.6675035	52.0811472		1	Bryn Onnen	Cardigan / Aberteifi	SA43 3AY									
1867	-4.6678612	52.0814833	Castan	4	Bryn Onnen	Cardigan / Aberteifi	SA43 3AY									
1868	-4.6675255	52.0813172						Bryn Onnen				Brynonnen				
1869	-4.6675929	52.0814685	Afallon	5	Bryn Onnen	Cardigan / Aberteifi	SA43 3AY									
1870	-4.6673282	52.0814051	Trewen	6	Bryn Onnen	Cardigan / Aberteifi	SA43 3AY									
1871	-4.6671147	52.081313	Heddwch	7	Bryn Onnen	Cardigan / Aberteifi	SA43 3AY									
1872	-4.6668814	52.0812191						Bryn Onnen				Brynonnen				
1873	-4.6660677	52.0809053	"Plas Teifi, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1874	-4.6658713	52.080872	"Llys Rhosyn, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1875	-4.6657773	52.0808573	"Chez Luca, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1876	-4.6655953	52.0808121	"Min-y-Môr, Spring Gardens"	5	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1877	-4.6653741	52.0807985	"Efo'r Teifi, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1878	-4.6651496	52.0807688	"Chanters, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1879	-4.6649234	52.0807448	"Riverside House, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1880	-4.6645718	52.0807548	"Min-Yr-Afon, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1881	-4.6642613	52.0806853	"Tivy-Glen, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AU									
1882	-4.6640457	52.0806339	"Caer-Neos, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1883	-4.6637881	52.0806104	"Carlton Villa, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AU									
1884	-4.6636035	52.0805935	"Ramleh, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AU									
1885	-4.6631545	52.0805311	"Bryncoed, Spring Gardens"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1886	-4.6628484	52.0804525	Pen-Y-Marian Villas	"1, Spring Gardens"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1887	-4.6629429	52.080481	Pen-Y-Marian Villas	"1, Spring Gardens"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AX									
1888	-4.6624168	52.0802784	"Market Gardens, Brecon Terrace"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AT									
1889	-4.6619351	52.0801007	Brecon Terrace		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AT	Trem's Nurseries						+44 1239 612534		
1890	-4.6617942	52.0798138		"8, Teifi Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AS									
1891	-4.6617395	52.0797972		"7, Teifi Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AS									
1892	-4.6616809	52.0797805		"6, Teifi Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AS									
1893	-4.66162	52.0797637		"5, Teifi Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AS									
1894	-4.6615578	52.0797455		"4, Teifi Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AS									
1895	-4.6614973	52.0797284		"3, Teifi Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AS									
1896	-4.6614397	52.0797123		"2, Teifi Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AS									
1897	-4.6613727	52.0796911		"1, Teifi Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AS									
1898	-4.661898	52.0797905	"Neian, Brecon Terrace"		St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AT									
1899	-4.662356	52.0799069	Rosemead	"2, Brecon Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AT									
1900	-4.6622754	52.0798697		"1, Brecon Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AT									
1901	-4.6619622	52.0909721						Maessydderwen								
1902	-4.6616128	52.0907371						Maesydderwen								
1903	-4.6602937	52.0839763	Ty Twt		Williams Row	Cardigan / Aberteifi	SA43 1BY									
1904	-4.6761893	52.0801595	Alexia	11	Maesmynach	St Dogmaels	SA43 3HX									
1905	-4.6766068	52.0802421	Hazel Wood	12	Maesmynach	St Dogmaels	SA43 3HX									
1906	-4.6605228	52.0840013	Pendre House	56	Pendre	Cardigan / Aberteifi	SA43 1JR	Pantri Aberteifi				Cardigan Bay Brownies		+44 7403 624801	pastry	
1907	-4.6605508	52.0839557	Pendre House		Pendre	Cardigan / Aberteifi	SA43 1JR								vacant	
1908	-4.6624163	52.0799266	Ardeifi	"3, Brecon Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AT									
1909	-4.6624786	52.0799526		"4, Brecon Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AT									
1910	-4.6625364	52.0799724	Fenwern	"5, Brecon Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AT									
1911	-4.6625902	52.0799958		"6, Brecon Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AT									
1912	-4.6626253	52.0800317		"7, Brecon Terrace"	St. Dogmaels Road	Cardigan / Aberteifi	SA43 3AT									
1913	-4.654765	52.1143496				Y Ferwig	SA43 1PX	Hen Ysgol Y Ferwig	Hen Ysgol Y Ferwig							https://en-gb.facebook.com/henysgolyferwig/
1914	-4.6570675	52.1159892	Garnwen			Y Ferwig	SA43 1PX									
1915	-4.6585315	52.1174848	Parc Llwyd			Y Ferwig	SA43 1PU									
1916	-4.659104	52.1180114	Fronhaul			Y Ferwig	SA43 1PU									
1917	-4.6594845	52.1186153	Bolafron			Y Ferwig	SA43 1PU									
1918	-4.661783	52.1205989	Penfeidr			Y Ferwig	SA43 1PU									
1919	-4.6615913	52.1208986						Penfeidr Farm								
1920	-4.6588328	52.1211318	Hafod			Y Ferwig	SA43 1PU									
1921	-4.659301	52.1245589	Tyr Iet			Y Ferwig	SA43 1PU					Ty'r Yet				
1922	-4.6623419	52.1282						Crug Bychan Round Barrow								
1923	-4.6621851	52.128529	Crug Bychan			Y Ferwig	SA43 1PU									
1924	-4.6617962	52.1285885	Crug Farm			Y Ferwig	SA43 1PU									
1925	-4.6617004	52.1286379						Crug Farm								
1926	-4.6621565	52.0844045		12	Greenfield Square	Cardigan / Aberteifi	SA43 1LH									
1927	-4.6621491	52.0843466		11	Greenfield Square	Cardigan / Aberteifi	SA43 1LH									
1928	-4.6621297	52.0843102		10	Greenfield Square	Cardigan / Aberteifi	SA43 1LH									
1929	-4.6620781	52.0842742		9	Greenfield Square	Cardigan / Aberteifi	SA43 1LH									
1930	-4.6620315	52.0842399		8	Greenfield Square	Cardigan / Aberteifi	SA43 1LH									
1931	-4.6620053	52.0842041		7	Greenfield Square	Cardigan / Aberteifi	SA43 1LH									
1932	-4.6619806	52.0841529		6	Greenfield Square	Cardigan / Aberteifi	SA43 1LH									
1933	-4.6620401	52.0841218		5	Greenfield Square	Cardigan / Aberteifi	SA43 1LH									
1934	-4.6674266	52.0836164	Ael yr Aber			Cardigan / Aberteifi	SA43 1PA									
1935	-4.6673772	52.0832423						Netpool Road								
1936	-4.7289662	52.0825757						Pembrokeshire	Sir Benfro							
1937	-4.6392218	52.0988769						Ceredigion	Sir Ceredigion							
1938	-4.765587	52.076302						Pembrokeshire Coast Path								http://nt.pcnpa.org.uk/
1939	-4.6781439	52.0814412						National Cycle Network National Route 82								
1940	-4.7347196	52.0847803						Pembrokeshire Coast National Park	Parc Cenedlaethol Arfordir Penfro							
1941	-4.6392218	52.0988769						VC46 Cardiganshire								
1942	-4.7289662	52.0825757						VC45 Pembrokeshire								
1943	-4.6611238	52.0811269						Ceredigion Coast Path								http://www.ceredigioncoastpath.org.uk/
1944	-4.6820984	52.0847516						Wales Coast Path link (St Dogmaels-Cardigan)								
1945	-4.655473	52.083182						Richards Bros 407								
1946	-4.6567059	52.0872385			Park Place	Cardigan / Aberteifi	SA43 1AB	Coleg Ceredigion College	Coleg Ceredigion							
1947	-4.6414397	52.0811005						Aberteifi/Cardigan - Caerfyrddin/Carmarthen drwy/via Castellnewydd Emlyn/Newcastle Emlyn								
1948	-4.6556941	52.1146708						Richards Bros 552								
1949	-4.7167734	52.099676						Great Britain	Prydain Fawr		island					
1950	-4.6542678	52.0869623		111	North Road	Cardigan / Aberteifi	SA43 1LT									
1951	-4.6605376	52.0842362						Cardigan Town Service	Gwasanaeth Tref Aberteifi							
1952	-4.7289662	52.0825757						VC45 Pembrokeshire								
1953	-4.6866078	52.088449			Glanteifion	St Dogmaels	SA43 3LH	Albro Castle Holiday Cottages								
1954	-4.6573654	52.0830279						Bus 408 Cardigan Town Service & St Dogmaels	Bws 408 Gwasanaeth Tref Aberteifi a Llandudoch							http://u.osmfr.org/m/243103/
1955	-4.6477121	52.1156547						Cardigan–Ferwig–Aberporth–Beulah								
1956	-4.6587863	52.0847838						Beulah–Aberporth–Cardigan								
1957	-4.6979623	52.1039389						Finch's Square to Poppit Sands								
1958	-4.6573654	52.0830279						Poppit Sands to Finch's Square								
1959	-4.6519115	52.0880132						Bus 408 Cardigan Primary School → North Park Estate								
1960	-4.6984358	52.1039016						Bus 408 Cardigan Town Service & St Dogmaels + Poppit Sands	Bws 408 Gwasanaeth Tref Aberteifi a Llandudoch							http://u.osmfr.org/m/243103/
